Category ID,Category,Event,Event description,Timepoint start,Timepoint end,Quantity outcome 1,Reference/link to data,Accessed on
G14,Crowd crushes,"2015 Haiti Carnival stampede - Port-au-Prince, Haiti",Crush during the Shrove Tuesday festival after a man was electrocuted by high-voltage wires.,2015-02-17,2015-02-17,16,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"Unnamed - Mymensingh, Bangladesh",50 others injured following a crush at a free clothing drive.,2015-07-09,2015-07-09,23,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"Unnamed - Godavari River, Andhra Pradesh, India",Pilgrims died in a crush on the banks of the Godavari River. The Hindu pilgrims had gathered to take a dip in the river at the start of the Maha Pushkaralu festival.,2015-07-14,2015-07-14,27,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"Unnamed - Jharkhand, India",At least 50 more injured when people rushing the queue crushed those who fell and were asleep at the Baidyanath Temple.,2015-08-10,2015-08-10,11,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"2015 Mina stampede - Mina, Saudi Arabia",Overcrowding incident during the Hajj pilgrimage. A further 934 were injured.,2015-09-24,2015-09-24,2400,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"Unnamed - Taloqan, Afghanistan",Girls aged ten to fifteen were killed and another 42 were injured in a crush on a stairway while trying to escape the school during the 2015 Hindu Kush earthquake.,2015-10-25,2015-10-25,12,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"2016 Ethiopian protests - Various, Ethiopia","Occurred during the annual thanksgiving festival of the Oromo people after police confronted protesters during the 2016 Ethiopian protests, resulting in a crush. The opposition political party Oromo Federalist Congress, claimed the number of people confirmed dead was 678. While the government claimed only tear gas and rubber bullets were fired by security forces on the ground as well as from the helicopter, eyewitness as well as some videos allegedly from the scene show security forces firing what seemed to be live rounds of ammunition.",2016-10-02,2016-10-02,300,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"Unnamed - Varanasi, India","Occurred near the Rajghat Bridge when many times the expected number of people were heading towards a religious retreat, causing a crush, and later a stampede due to rumors that the bridge had collapsed.",2016-10-15,2016-10-15,24,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"Unnamed - Sagar Island, West Bengal, India","Occurred while pilgrims were trying to board vessels to Kolkata ahead of high tide, after a religious festival on the island.",2017-01-14,2017-01-14,6,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"Unnamed - Uíge, Angola","At least 61 others injured, during a crush in the Estádio 4 de Janeiro ahead of the opening match of the Angolan football season while trying to enter the stadium before a match between Santa Rita de Cássia FC and Recreativo do Libolo.",2017-02-10,2017-02-10,17,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"Unnamed - Lusaka, Zambia",28 others injured during a crush over food aid from a church group.,2017-03-06,2017-03-06,8,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"Resorts World Manila attack - Pasay, Metro Manila, Philippines",Crush during the evacuation of the Resorts World Manila complex after a gunman opened fire and burned casino gambling equipment.,2017-06-02,2017-06-02,40,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"Unnamed - Lilongwe, Malawi",7 of the dead were children. At least 40 others injured during a crush at the Bingu National Stadium during the nation's independence day celebrations while trying to enter before a match between Nyasa Big Bullets and Silver Strikers F.C.,2017-07-06,2017-07-06,8,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"Unnamed - Dakar, Senegal",60 more injured in a crush when a wall collapsed at Demba Diop stadium as police fired tear gas at both sets of fans after a Senegalese League Cup final game between US Ouakam and Stade de Mbour.,2017-07-15,2017-07-15,8,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"Unnamed - Mumbai, India",Hundreds more injured in a crush following heavy rains in a footbridge between Parel and Elphinstone road stations.,2017-09-29,2017-09-29,22,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"Unnamed - Sidi Boulaalam, Morocco",15 women were killed and 40 women injured after breaking down barriers during a food-aid distribution.,2017-11-19,2017-11-19,15,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"Unnamed - Chittagong, Bangladesh",At least 50 more injured during a funeral ritual for former mayor A.B.M. Mohiuddin Chowdhury when people tried to rush down a sloped gateway into the Rima Community Center.,2017-12-18,2017-12-18,10,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"Unnamed - Chittagong, Bangladesh",A further 50 were injured in a crush while collecting alms before Ramadan.,2018-05-14,2018-05-14,10,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"El Paraíso stampede - Caracas, Venezuela",Stampede after a tear gas canister was detonated in a crowded club.,2018-06-16,2018-06-16,19,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"Corinaldo stampede - Corinaldo, Marche, Italy",Dozens more injured in a crush as concertgoers tried to leave the packed Lanterna Azzurra club after pepper spray was fired inside.,2018-12-08,2018-12-08,6,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"2019 Antananarivo crush - Antananarivo, Madagascar","101 more injured in a crush before a concert on the country's 59th Independence Day at the Mahamasina Municipal Stadium. The show was about to start and people believed they could enter the stadium and began to push, but the police left the doors closed.",2019-06-26,2019-06-26,16,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"Karbala stampede - Karbala, Iraq",Pilgrims killed and at least 100 others injured in a crush near a major Shiite shrine while marking Ashura.,2019-09-10,2019-09-10,31,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"Unnamed - São Paulo, Brazil","Crush at a funk music party at Paraisópolis, São Paulo after police entered the venue in pursuit of suspects, causing panic.",2019-12-01,2019-12-01,9,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"Qasem Soleimani funeral stampede - Kerman, Iran",200 more injured in a crush at the funeral of general Qasem Soleimani.,2020-01-07,2020-01-07,56,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"Unnamed - Moshi, Tanzania","16 more injured in crush at a church when more than 4,500 attendees were being ushered through an exit so that they could walk on ""anointed oil"" during a prayer meeting",2020-02-01,2020-02-01,20,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"Kakamega Primary School stampede - Kakamega, Kenya",Pupils killed in a staircase crush when they were leaving for the day.,2020-02-04,2020-02-04,14,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"Unnamed - Diffa, Niger","Crush while relief aid was being distributed, mostly to refugees from Nigeria.",2020-02-17,2020-02-17,20,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"Los Olivos stampede - Lima, Peru","6 others injured in the Los Olivos District, when the police raided the Thomas Restobar nightclub to break up an illegal gathering amid the COVID-19 pandemic.",2020-08-22,2020-08-22,13,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"Afghanistan Visa crush - Jalalabad, Afghanistan","At least 15 killed (11 women) and many more injured in a crowd crush at a stadium, after thousands of people gathered to apply for permits to Pakistan when visa applications resumed after a seven-month pause due to the COVID-19 pandemic.",2020-10-21,2020-10-21,15,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"2021 Dar es Salaam stampede - Dar es Salaam, Tanzania",Crush at Uhuru Stadium at the wake of President John Magufuli.,2021-03-21,2021-03-21,45,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"2021 Meron stampede - Meron, Israel","Dozens more critically wounded in a crush at the annual Meron pilgrimage during Lag BaOmer. Organizers estimated that 100,000 people, the vast majority of whom were Ultra-Orthodox Jews, arrived on the night of 29 April.",2021-04-30,2021-04-30,45,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"Astroworld Festival crowd crush - Houston, United States","Numerous others injured in a crowd surge at the Astroworld Festival hosted by rapper Travis Scott at NRG Park. 300 people were treated for injuries, and 11 people suffered cardiac arrest.",2021-11-05,2021-11-05,10,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"Vaishno Devi Temple stampede - Jammu and Kashmir, India","16 more injured during a crush at a Hindu shrine, triggered by a heavy rush of people coming to celebrate the New Year.",2022-01-01,2022-01-01,12,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"Yaoundé football crush - Yaoundé, Cameroon",Crush at Olembe Stadium to watch a 2021 Africa Cup of Nations football match between Cameroon and Comoros.,2022-01-24,2022-01-24,8,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"Port Harcourt stampede - Port Harcourt, Nigeria","Crush at a charity event at Port Harcourt Polo Club organised by Kings Assembly Pentecostal Church. Hundreds of people who had arrived hoping to receive free food and clothing broke through a fence, causing a panic.",2022-05-28,2022-05-28,31,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"Giza church fire - Giza, Egypt",A fire at the Abu Sefein Church caused panic and a crowd crush.,2022-08-14,2022-08-14,41,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"Kanjuruhan Stadium disaster - Malang, East Java, Indonesia",Football fans killed in a stampede fleeing from tear gas fired inside the stadium after a Super East Java Derby between Arema FC versus Persebaya Surabaya led to a riot.,2022-10-01,2022-10-01,135,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"Seoul Halloween crowd crush - Seoul, South Korea","Crush at a narrow alley in the Itaewon district during Halloween celebrations; at least 172 more people were injured. In December 2022, the death of one survivor from suicide was ruled by authorities to have been caused by the disaster, legally declaring him the 159th victim.",2022-10-29,2022-10-29,159,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"Unnamed - Kinshasa, Democratic Republic of Congo",Crush at a concert headlined by music star Fally Ipupa at the Martyrs' Stadium,2022-10-30,2022-10-30,11,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"Unnamed - Kandukur, Andhra Pradesh, India",Crush at a political rally as crowds gathered to hear a speech by former Chief Minister N. Chandrababu Naidu.,2022-12-28,2022-12-28,7,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"Freedom City mall crush - Kampala, Uganda",Crowds rushing to see a New Year's firework display got stuck in a narrow corridor in a shopping mall.,2023-01-01,2023-01-01,9,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"Sanaa stampede - Sanaa, Yemen","Armed Houthis fired into the air in an attempt at crowd control during a Ramadan charity distribution event and hit an electrical wire, which exploded and caused panic among those waiting. More than 300 others were injured.",2023-04-19,2023-04-19,90,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"Unnamed - San Salvador, El Salvador","During a Primera División football match between Alianza F.C. and C.D. FAS, fans tried to enter Estadio Cuscatlán after the gates had been closed, leading to a crush after they overran the barricades. More than 500 others were injured.",2023-05-20,2023-05-20,12,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
